"topic_id","raw_file","clean_fle","title","url"
"181","articles/t181/raw_2068.txt","articles/t181/clean_2068.txt","Muscular liberalism","https://en.wikipedia.org/wiki/Muscular_liberalism"
"181","articles/t181/raw_2048.txt","articles/t181/clean_2048.txt","Ethnocultural empathy","https://en.wikipedia.org/wiki/Ethnocultural_empathy"
"181","articles/t181/raw_2070.txt","articles/t181/clean_2070.txt","Convention on the Protection and Promotion of the Diversity of Cultural Expressions","https://en.wikipedia.org/wiki/Convention_on_the_Protection_and_Promotion_of_the_Diversity_of_Cultural_Expressions"
"181","articles/t181/raw_2036.txt","articles/t181/clean_2036.txt","Ethnic issues in Japan","https://en.wikipedia.org/wiki/Ethnic_issues_in_Japan"
"181","articles/t181/raw_2064.txt","articles/t181/clean_2064.txt","Toleration","https://en.wikipedia.org/wiki/Toleration"
"181","articles/t181/raw_2071.txt","articles/t181/clean_2071.txt","Alliance of Civilizations","https://en.wikipedia.org/wiki/Alliance_of_Civilizations"
"181","articles/t181/raw_2054.txt","articles/t181/clean_2054.txt","Intangible cultural heritage","https://en.wikipedia.org/wiki/Intangible_cultural_heritage"
"181","articles/t181/raw_2038.txt","articles/t181/clean_2038.txt","Cultural competence","https://en.wikipedia.org/wiki/Cultural_competence"
"181","articles/t181/raw_2053.txt","articles/t181/clean_2053.txt","Minority group","https://en.wikipedia.org/wiki/Minority_group"
"181","articles/t181/raw_2058.txt","articles/t181/clean_2058.txt","Intercultural competence","https://en.wikipedia.org/wiki/Intercultural_competence"
"181","articles/t181/raw_208.txt","articles/t181/clean_208.txt","Cultural assimilation","https://en.wikipedia.org/wiki/Cultural_assimilation"
"181","articles/t181/raw_201.txt","articles/t181/clean_201.txt","Multiculturalism","https://en.wikipedia.org/wiki/Multiculturalism"
"181","articles/t181/raw_2043.txt","articles/t181/clean_2043.txt","Eurabia","https://en.wikipedia.org/wiki/Eurabia"
"181","articles/t181/raw_2050.txt","articles/t181/clean_2050.txt","Social integration","https://en.wikipedia.org/wiki/Social_integration"
"181","articles/t181/raw_2069.txt","articles/t181/clean_2069.txt","Leitkultur","https://en.wikipedia.org/wiki/Leitkultur"
"181","articles/t181/raw_2039.txt","articles/t181/clean_2039.txt","Cosmopolitanism","https://en.wikipedia.org/wiki/Cosmopolitanism"
"181","articles/t181/raw_2065.txt","articles/t181/clean_2065.txt","Canadian identity","https://en.wikipedia.org/wiki/Canadian_identity"
"181","articles/t181/raw_2046.txt","articles/t181/clean_2046.txt","Ethnic cleansing","https://en.wikipedia.org/wiki/Ethnic_cleansing"
"181","articles/t181/raw_2035.txt","articles/t181/clean_2035.txt","Cultural imperialism","https://en.wikipedia.org/wiki/Cultural_imperialism"
"181","articles/t181/raw_2044.txt","articles/t181/clean_2044.txt","Interculturalism","https://en.wikipedia.org/wiki/Interculturalism"
"181","articles/t181/raw_2051.txt","articles/t181/clean_2051.txt","Racial integration","https://en.wikipedia.org/wiki/Racial_integration"
"181","articles/t181/raw_2059.txt","articles/t181/clean_2059.txt","Ethnocentrism","https://en.wikipedia.org/wiki/Ethnocentrism"
"221","articles/t221/raw_243.txt","articles/t221/clean_243.txt","Gamblers Anonymous","https://en.wikipedia.org/wiki/Gamblers_Anonymous"
"221","articles/t221/raw_235.txt","articles/t221/clean_235.txt","Gambling","https://en.wikipedia.org/wiki/Gambling"
"221","articles/t221/raw_245.txt","articles/t221/clean_245.txt","Voluntary Exclusion","https://en.wikipedia.org/wiki/Voluntary_Exclusion"
"221","articles/t221/raw_242.txt","articles/t221/clean_242.txt","Gambler's fallacy","https://en.wikipedia.org/wiki/Gambler's_fallacy"
"221","articles/t221/raw_236.txt","articles/t221/clean_236.txt","Problem gambling","https://en.wikipedia.org/wiki/Problem_gambling"
"221","articles/t221/raw_239.txt","articles/t221/clean_239.txt","Online gambling","https://en.wikipedia.org/wiki/Online_gambling"
"221","articles/t221/raw_240.txt","articles/t221/clean_240.txt","Lottery","https://en.wikipedia.org/wiki/Lottery"
"221","articles/t221/raw_249.txt","articles/t221/clean_249.txt","Southern District of New York action against online poker players","https://en.wikipedia.org/wiki/Southern_District_of_New_York_action_against_online_poker_players"
"221","articles/t221/raw_250.txt","articles/t221/clean_250.txt","Economics of gambling","https://en.wikipedia.org/wiki/Economics_of_gambling"
"221","articles/t221/raw_246.txt","articles/t221/clean_246.txt","Gambling in Australia","https://en.wikipedia.org/wiki/Gambling_in_Australia"
"221","articles/t221/raw_241.txt","articles/t221/clean_241.txt","Charity gambling","https://en.wikipedia.org/wiki/Charity_gambling"
"221","articles/t221/raw_237.txt","articles/t221/clean_237.txt","Gambling in the United States","https://en.wikipedia.org/wiki/Gambling_in_the_United_States"
"221","articles/t221/raw_244.txt","articles/t221/clean_244.txt","Gaming control board","https://en.wikipedia.org/wiki/Gaming_control_board"
"221","articles/t221/raw_247.txt","articles/t221/clean_247.txt","American Gaming Association","https://en.wikipedia.org/wiki/American_Gaming_Association"
"221","articles/t221/raw_238.txt","articles/t221/clean_238.txt","Casino","https://en.wikipedia.org/wiki/Casino"
"221","articles/t221/raw_248.txt","articles/t221/clean_248.txt","Unlawful Internet Gambling Enforcement Act of 2006","https://en.wikipedia.org/wiki/Unlawful_Internet_Gambling_Enforcement_Act_of_2006"
"323","articles/t323/raw_331.txt","articles/t323/clean_331.txt","Years of Lead (Italy)","https://en.wikipedia.org/wiki/Years_of_Lead_(Italy)"
"323","articles/t323/raw_325.txt","articles/t323/clean_325.txt","Russian Federation Law on Refugees","https://en.wikipedia.org/wiki/Russian_Federation_Law_on_Refugees"
"323","articles/t323/raw_333.txt","articles/t323/clean_333.txt","Immigration to the United Kingdom since 1922","https://en.wikipedia.org/wiki/Immigration_to_the_United_Kingdom_since_1922"
"323","articles/t323/raw_348.txt","articles/t323/clean_348.txt","Immigration and crime","https://en.wikipedia.org/wiki/Immigration_and_crime"
"323","articles/t323/raw_351.txt","articles/t323/clean_351.txt","Asylum and Immigration Tribunal","https://en.wikipedia.org/wiki/Asylum_and_Immigration_Tribunal"
"323","articles/t323/raw_330.txt","articles/t323/clean_330.txt","Iraqi diaspora in Europe","https://en.wikipedia.org/wiki/Iraqi_diaspora_in_Europe"
"323","articles/t323/raw_321.txt","articles/t323/clean_321.txt","Right of asylum","https://en.wikipedia.org/wiki/Right_of_asylum"
"323","articles/t323/raw_328.txt","articles/t323/clean_328.txt","Convention Relating to the Status of Refugees","https://en.wikipedia.org/wiki/Convention_Relating_to_the_Status_of_Refugees"
"323","articles/t323/raw_353.txt","articles/t323/clean_353.txt","Negusie v. Holder","https://en.wikipedia.org/wiki/Negusie_v._Holder"
"323","articles/t323/raw_346.txt","articles/t323/clean_346.txt","Nativism (politics)","https://en.wikipedia.org/wiki/Nativism_(politics)"
"323","articles/t323/raw_336.txt","articles/t323/clean_336.txt","Human migration","https://en.wikipedia.org/wiki/Human_migration"
"323","articles/t323/raw_355.txt","articles/t323/clean_355.txt","Language Analysis for the Determination of Origin","https://en.wikipedia.org/wiki/Language_Analysis_for_the_Determination_of_Origin"
"323","articles/t323/raw_335.txt","articles/t323/clean_335.txt","Refugee roulette","https://en.wikipedia.org/wiki/Refugee_roulette"
"323","articles/t323/raw_329.txt","articles/t323/clean_329.txt","Sanctuary movement","https://en.wikipedia.org/wiki/Sanctuary_movement"
"323","articles/t323/raw_327.txt","articles/t323/clean_327.txt","Boat people","https://en.wikipedia.org/wiki/Boat_people"
"323","articles/t323/raw_350.txt","articles/t323/clean_350.txt","Asylum in the European Union","https://en.wikipedia.org/wiki/Asylum_in_the_European_Union"
"323","articles/t323/raw_324.txt","articles/t323/clean_324.txt","Sudanese refugees in Israel","https://en.wikipedia.org/wiki/Sudanese_refugees_in_Israel"
"323","articles/t323/raw_323.txt","articles/t323/clean_323.txt","Illegal immigration from Africa to Israel","https://en.wikipedia.org/wiki/Illegal_immigration_from_Africa_to_Israel"
"323","articles/t323/raw_349.txt","articles/t323/clean_349.txt","United Nations High Commissioner for Refugees","https://en.wikipedia.org/wiki/United_Nations_High_Commissioner_for_Refugees"
"323","articles/t323/raw_354.txt","articles/t323/clean_354.txt","United States Citizenship and Immigration Services","https://en.wikipedia.org/wiki/United_States_Citizenship_and_Immigration_Services"
"323","articles/t323/raw_352.txt","articles/t323/clean_352.txt","Internally displaced person","https://en.wikipedia.org/wiki/Internally_displaced_person"
"323","articles/t323/raw_322.txt","articles/t323/clean_322.txt","Refugee","https://en.wikipedia.org/wiki/Refugee"
"323","articles/t323/raw_347.txt","articles/t323/clean_347.txt","Immigration","https://en.wikipedia.org/wiki/Immigration"
"323","articles/t323/raw_332.txt","articles/t323/clean_332.txt","UK Immigration Service","https://en.wikipedia.org/wiki/UK_Immigration_Service"
"323","articles/t323/raw_326.txt","articles/t323/clean_326.txt","Illegal immigration","https://en.wikipedia.org/wiki/Illegal_immigration"
"323","articles/t323/raw_334.txt","articles/t323/clean_334.txt","Asylum in the United States","https://en.wikipedia.org/wiki/Asylum_in_the_United_States"
"323","articles/t323/raw_356.txt","articles/t323/clean_356.txt","Sanctuary","https://en.wikipedia.org/wiki/Sanctuary"
"323","articles/t323/raw_345.txt","articles/t323/clean_345.txt","Asylum shopping","https://en.wikipedia.org/wiki/Asylum_shopping"
"381","articles/t381/raw_420.txt","articles/t381/clean_420.txt","Emperor of Japan","https://en.wikipedia.org/wiki/Emperor_of_Japan"
"381","articles/t381/raw_443.txt","articles/t381/clean_443.txt","French Revolution","https://en.wikipedia.org/wiki/French_Revolution"
"381","articles/t381/raw_430.txt","articles/t381/clean_430.txt","Republicanism in Canada","https://en.wikipedia.org/wiki/Republicanism_in_Canada"
"381","articles/t381/raw_451.txt","articles/t381/clean_451.txt","Head of state","https://en.wikipedia.org/wiki/Head_of_state"
"381","articles/t381/raw_426.txt","articles/t381/clean_426.txt","Australians for Constitutional Monarchy","https://en.wikipedia.org/wiki/Australians_for_Constitutional_Monarchy"
"381","articles/t381/raw_421.txt","articles/t381/clean_421.txt","Prince of Monaco","https://en.wikipedia.org/wiki/Prince_of_Monaco"
"381","articles/t381/raw_428.txt","articles/t381/clean_428.txt","Politics of Liechtenstein","https://en.wikipedia.org/wiki/Politics_of_Liechtenstein"
"381","articles/t381/raw_450.txt","articles/t381/clean_450.txt","Monarch","https://en.wikipedia.org/wiki/Monarch"
"381","articles/t381/raw_419.txt","articles/t381/clean_419.txt","Monarchy","https://en.wikipedia.org/wiki/Monarchy"
"381","articles/t381/raw_437.txt","articles/t381/clean_437.txt","The Social Contract","https://en.wikipedia.org/wiki/The_Social_Contract"
"381","articles/t381/raw_458.txt","articles/t381/clean_458.txt","Universal monarchy","https://en.wikipedia.org/wiki/Universal_monarchy"
"381","articles/t381/raw_446.txt","articles/t381/clean_446.txt","Abolished monarchy","https://en.wikipedia.org/wiki/Abolished_monarchy"
"381","articles/t381/raw_454.txt","articles/t381/clean_454.txt","Power behind the throne","https://en.wikipedia.org/wiki/Power_behind_the_throne"
"381","articles/t381/raw_441.txt","articles/t381/clean_441.txt","Proclamation of the abolition of the monarchy","https://en.wikipedia.org/wiki/Proclamation_of_the_abolition_of_the_monarchy"
"381","articles/t381/raw_432.txt","articles/t381/clean_432.txt","Mandate of Heaven","https://en.wikipedia.org/wiki/Mandate_of_Heaven"
"381","articles/t381/raw_422.txt","articles/t381/clean_422.txt","Vincentian constitutional referendum, 2009","https://en.wikipedia.org/wiki/Vincentian_constitutional_referendum,_2009"
"381","articles/t381/raw_435.txt","articles/t381/clean_435.txt","Hereditary monarchy","https://en.wikipedia.org/wiki/Hereditary_monarchy"
"381","articles/t381/raw_455.txt","articles/t381/clean_455.txt","Enlightened absolutism","https://en.wikipedia.org/wiki/Enlightened_absolutism"
"381","articles/t381/raw_423.txt","articles/t381/clean_423.txt","Republicanism in the United Kingdom","https://en.wikipedia.org/wiki/Republicanism_in_the_United_Kingdom"
"381","articles/t381/raw_453.txt","articles/t381/clean_453.txt","Australian Monarchist League","https://en.wikipedia.org/wiki/Australian_Monarchist_League"
"381","articles/t381/raw_442.txt","articles/t381/clean_442.txt","Age of Enlightenment","https://en.wikipedia.org/wiki/Age_of_Enlightenment"
"381","articles/t381/raw_433.txt","articles/t381/clean_433.txt","Royal prerogative","https://en.wikipedia.org/wiki/Royal_prerogative"
"381","articles/t381/raw_447.txt","articles/t381/clean_447.txt","Family dictatorship","https://en.wikipedia.org/wiki/Family_dictatorship"
"381","articles/t381/raw_434.txt","articles/t381/clean_434.txt","Queen-in-Parliament","https://en.wikipedia.org/wiki/Queen-in-Parliament"
"381","articles/t381/raw_457.txt","articles/t381/clean_457.txt","Monarchy of the United Kingdom","https://en.wikipedia.org/wiki/Monarchy_of_the_United_Kingdom"
"381","articles/t381/raw_444.txt","articles/t381/clean_444.txt","Politics of Canada","https://en.wikipedia.org/wiki/Politics_of_Canada"
"381","articles/t381/raw_452.txt","articles/t381/clean_452.txt","List of current sovereign monarchs","https://en.wikipedia.org/wiki/List_of_current_sovereign_monarchs"
"381","articles/t381/raw_424.txt","articles/t381/clean_424.txt","Debate on the monarchy in Canada","https://en.wikipedia.org/wiki/Debate_on_the_monarchy_in_Canada"
"381","articles/t381/raw_429.txt","articles/t381/clean_429.txt","Constitutional monarchy","https://en.wikipedia.org/wiki/Constitutional_monarchy"
"381","articles/t381/raw_445.txt","articles/t381/clean_445.txt","Right-wing politics","https://en.wikipedia.org/wiki/Right-wing_politics"
"381","articles/t381/raw_449.txt","articles/t381/clean_449.txt","Monarchism","https://en.wikipedia.org/wiki/Monarchism"
"381","articles/t381/raw_448.txt","articles/t381/clean_448.txt","Federal monarchy","https://en.wikipedia.org/wiki/Federal_monarchy"
"381","articles/t381/raw_425.txt","articles/t381/clean_425.txt","Republicanism in Australia","https://en.wikipedia.org/wiki/Republicanism_in_Australia"
"381","articles/t381/raw_431.txt","articles/t381/clean_431.txt","Absolute monarchy","https://en.wikipedia.org/wiki/Absolute_monarchy"
"381","articles/t381/raw_436.txt","articles/t381/clean_436.txt","Monarchy of New Zealand","https://en.wikipedia.org/wiki/Monarchy_of_New_Zealand"
"381","articles/t381/raw_456.txt","articles/t381/clean_456.txt","Monarchomachs","https://en.wikipedia.org/wiki/Monarchomachs"
"381","articles/t381/raw_427.txt","articles/t381/clean_427.txt","Divine right of kings","https://en.wikipedia.org/wiki/Divine_right_of_kings"
"441","articles/t441/raw_1527.txt","articles/t441/clean_1527.txt","Criticisms of electoralism","https://en.wikipedia.org/wiki/Criticisms_of_electoralism"
"441","articles/t441/raw_1308.txt","articles/t441/clean_1308.txt","Plurality voting system","https://en.wikipedia.org/wiki/Plurality_voting_system"
"441","articles/t441/raw_1323.txt","articles/t441/clean_1323.txt","Elections in Louisiana","https://en.wikipedia.org/wiki/Elections_in_Louisiana"
"441","articles/t441/raw_1528.txt","articles/t441/clean_1528.txt","Crossover voting","https://en.wikipedia.org/wiki/Crossover_voting"
"441","articles/t441/raw_2117.txt","articles/t441/clean_2117.txt","United States presidential primary","https://en.wikipedia.org/wiki/United_States_presidential_primary"
"441","articles/t441/raw_1324.txt","articles/t441/clean_1324.txt","Instant-runoff voting","https://en.wikipedia.org/wiki/Instant-runoff_voting"
"441","articles/t441/raw_1526.txt","articles/t441/clean_1526.txt","Republican Party presidential primaries, 2012","https://en.wikipedia.org/wiki/Republican_Party_presidential_primaries,_2012"
"441","articles/t441/raw_1525.txt","articles/t441/clean_1525.txt","Democratic Party presidential primaries, 2012","https://en.wikipedia.org/wiki/Democratic_Party_presidential_primaries,_2012"
"441","articles/t441/raw_1508.txt","articles/t441/clean_1508.txt","Copeland's method","https://en.wikipedia.org/wiki/Copeland's_method"
"441","articles/t441/raw_1325.txt","articles/t441/clean_1325.txt","Party raiding","https://en.wikipedia.org/wiki/Party_raiding"
"441","articles/t441/raw_1328.txt","articles/t441/clean_1328.txt","Sore-loser law","https://en.wikipedia.org/wiki/Sore-loser_law"
"441","articles/t441/raw_1319.txt","articles/t441/clean_1319.txt","Political party","https://en.wikipedia.org/wiki/Political_party"
"441","articles/t441/raw_1320.txt","articles/t441/clean_1320.txt","Two-round system","https://en.wikipedia.org/wiki/Two-round_system"
"441","articles/t441/raw_1307.txt","articles/t441/clean_1307.txt","First-past-the-post voting","https://en.wikipedia.org/wiki/First-past-the-post_voting"
"441","articles/t441/raw_1306.txt","articles/t441/clean_1306.txt","Voting system","https://en.wikipedia.org/wiki/Voting_system"
"441","articles/t441/raw_1322.txt","articles/t441/clean_1322.txt","California Democratic Party v. Jones","https://en.wikipedia.org/wiki/California_Democratic_Party_v._Jones"
"441","articles/t441/raw_1326.txt","articles/t441/clean_1326.txt","Washington gubernatorial election, 2004","https://en.wikipedia.org/wiki/Washington_gubernatorial_election,_2004"
"441","articles/t441/raw_1504.txt","articles/t441/clean_1504.txt","Tactical voting","https://en.wikipedia.org/wiki/Tactical_voting"
"441","articles/t441/raw_1327.txt","articles/t441/clean_1327.txt","Primary elections in Italy","https://en.wikipedia.org/wiki/Primary_elections_in_Italy"
"441","articles/t441/raw_2116.txt","articles/t441/clean_2116.txt","Blanket primary","https://en.wikipedia.org/wiki/Blanket_primary"
"441","articles/t441/raw_1510.txt","articles/t441/clean_1510.txt","Spoiler effect","https://en.wikipedia.org/wiki/Spoiler_effect"
"441","articles/t441/raw_2115.txt","articles/t441/clean_2115.txt","Open primaries in the United States","https://en.wikipedia.org/wiki/Open_primaries_in_the_United_States"
"441","articles/t441/raw_1321.txt","articles/t441/clean_1321.txt","Nonpartisan blanket primary","https://en.wikipedia.org/wiki/Nonpartisan_blanket_primary"
"441","articles/t441/raw_1509.txt","articles/t441/clean_1509.txt","Electoral fusion","https://en.wikipedia.org/wiki/Electoral_fusion"
"441","articles/t441/raw_1505.txt","articles/t441/clean_1505.txt","Tactical manipulation of runoff voting","https://en.wikipedia.org/wiki/Tactical_manipulation_of_runoff_voting"
"441","articles/t441/raw_1507.txt","articles/t441/clean_1507.txt","Vote splitting","https://en.wikipedia.org/wiki/Vote_splitting"
"441","articles/t441/raw_1506.txt","articles/t441/clean_1506.txt","Strategic nomination","https://en.wikipedia.org/wiki/Strategic_nomination"
"441","articles/t441/raw_2196.txt","articles/t441/clean_2196.txt","Election","https://en.wikipedia.org/wiki/Election"
"442","articles/t442/raw_753.txt","articles/t442/clean_753.txt","Joint United Nations Programme on HIV/AIDS","https://en.wikipedia.org/wiki/Joint_United_Nations_Programme_on_HIV/AIDS"
"442","articles/t442/raw_725.txt","articles/t442/clean_725.txt","Casual sex","https://en.wikipedia.org/wiki/Casual_sex"
"442","articles/t442/raw_718.txt","articles/t442/clean_718.txt","Catholicism and sexuality","https://en.wikipedia.org/wiki/Catholicism_and_sexuality"
"442","articles/t442/raw_791.txt","articles/t442/clean_791.txt","Humanae Vitae","https://en.wikipedia.org/wiki/Humanae_Vitae"
"442","articles/t442/raw_720.txt","articles/t442/clean_720.txt","Christian views on contraception","https://en.wikipedia.org/wiki/Christian_views_on_contraception"
"442","articles/t442/raw_726.txt","articles/t442/clean_726.txt","History of condoms","https://en.wikipedia.org/wiki/History_of_condoms"
"442","articles/t442/raw_708.txt","articles/t442/clean_708.txt","Birth control","https://en.wikipedia.org/wiki/Birth_control"
"442","articles/t442/raw_710.txt","articles/t442/clean_710.txt","Sexually transmitted disease","https://en.wikipedia.org/wiki/Sexually_transmitted_disease"
"442","articles/t442/raw_721.txt","articles/t442/clean_721.txt","Catechism of the Catholic Church","https://en.wikipedia.org/wiki/Catechism_of_the_Catholic_Church"
"442","articles/t442/raw_717.txt","articles/t442/clean_717.txt","Catholic Church and AIDS","https://en.wikipedia.org/wiki/Catholic_Church_and_AIDS"
"442","articles/t442/raw_755.txt","articles/t442/clean_755.txt","Pontifical Commission on Birth Control","https://en.wikipedia.org/wiki/Pontifical_Commission_on_Birth_Control"
"442","articles/t442/raw_783.txt","articles/t442/clean_783.txt","Sex, gender and the Roman Catholic Church","https://en.wikipedia.org/wiki/Sex,_gender_and_the_Roman_Catholic_Church"
"442","articles/t442/raw_716.txt","articles/t442/clean_716.txt","Family planning","https://en.wikipedia.org/wiki/Family_planning"
"442","articles/t442/raw_784.txt","articles/t442/clean_784.txt","Pope John Paul II","https://en.wikipedia.org/wiki/Pope_John_Paul_II"
"442","articles/t442/raw_782.txt","articles/t442/clean_782.txt","Catholic Church and women","https://en.wikipedia.org/wiki/Catholic_Church_and_women"
"442","articles/t442/raw_722.txt","articles/t442/clean_722.txt","Natural family planning","https://en.wikipedia.org/wiki/Natural_family_planning"
"442","articles/t442/raw_713.txt","articles/t442/clean_713.txt","Sexual health clinic","https://en.wikipedia.org/wiki/Sexual_health_clinic"
"442","articles/t442/raw_709.txt","articles/t442/clean_709.txt","Safe sex","https://en.wikipedia.org/wiki/Safe_sex"
"442","articles/t442/raw_719.txt","articles/t442/clean_719.txt","Sexual ethics","https://en.wikipedia.org/wiki/Sexual_ethics"
"442","articles/t442/raw_712.txt","articles/t442/clean_712.txt","World Health Organization","https://en.wikipedia.org/wiki/World_Health_Organization"
"442","articles/t442/raw_724.txt","articles/t442/clean_724.txt","HIV/AIDS in Africa","https://en.wikipedia.org/wiki/HIV/AIDS_in_Africa"
"442","articles/t442/raw_757.txt","articles/t442/clean_757.txt","Sexual revolution","https://en.wikipedia.org/wiki/Sexual_revolution"
"442","articles/t442/raw_754.txt","articles/t442/clean_754.txt","Pope Benedict XVI","https://en.wikipedia.org/wiki/Pope_Benedict_XVI"
"442","articles/t442/raw_706.txt","articles/t442/clean_706.txt","Barrier contraception","https://en.wikipedia.org/wiki/Barrier_contraception"
"442","articles/t442/raw_792.txt","articles/t442/clean_792.txt","Criticism of the Catholic Church","https://en.wikipedia.org/wiki/Criticism_of_the_Catholic_Church"
"442","articles/t442/raw_714.txt","articles/t442/clean_714.txt","Sex education","https://en.wikipedia.org/wiki/Sex_education"
"442","articles/t442/raw_711.txt","articles/t442/clean_711.txt","Public health","https://en.wikipedia.org/wiki/Public_health"
"442","articles/t442/raw_707.txt","articles/t442/clean_707.txt","Condom","https://en.wikipedia.org/wiki/Condom"
"442","articles/t442/raw_723.txt","articles/t442/clean_723.txt","Abstinence-only sex education","https://en.wikipedia.org/wiki/Abstinence-only_sex_education"
"442","articles/t442/raw_781.txt","articles/t442/clean_781.txt","Religious views on birth control","https://en.wikipedia.org/wiki/Religious_views_on_birth_control"
"442","articles/t442/raw_756.txt","articles/t442/clean_756.txt","Pontifical Council for the Pastoral Care of Health Care Workers","https://en.wikipedia.org/wiki/Pontifical_Council_for_the_Pastoral_Care_of_Health_Care_Workers"
"442","articles/t442/raw_715.txt","articles/t442/clean_715.txt","Female condom","https://en.wikipedia.org/wiki/Female_condom"
"443","articles/t443/raw_810.txt","articles/t443/clean_810.txt","Child labour","https://en.wikipedia.org/wiki/Child_labour"
"443","articles/t443/raw_659.txt","articles/t443/clean_659.txt","Sudbury school","https://en.wikipedia.org/wiki/Sudbury_school"
"443","articles/t443/raw_813.txt","articles/t443/clean_813.txt","Learning disability","https://en.wikipedia.org/wiki/Learning_disability"
"443","articles/t443/raw_652.txt","articles/t443/clean_652.txt","School leaving age","https://en.wikipedia.org/wiki/School_leaving_age"
"443","articles/t443/raw_735.txt","articles/t443/clean_735.txt","Primary education","https://en.wikipedia.org/wiki/Primary_education"
"443","articles/t443/raw_653.txt","articles/t443/clean_653.txt","Raising of school leaving age","https://en.wikipedia.org/wiki/Raising_of_school_leaving_age"
"443","articles/t443/raw_814.txt","articles/t443/clean_814.txt","Classroom","https://en.wikipedia.org/wiki/Classroom"
"443","articles/t443/raw_732.txt","articles/t443/clean_732.txt","Homeschooling","https://en.wikipedia.org/wiki/Homeschooling"
"443","articles/t443/raw_761.txt","articles/t443/clean_761.txt","Higher education","https://en.wikipedia.org/wiki/Higher_education"
"443","articles/t443/raw_816.txt","articles/t443/clean_816.txt","Training","https://en.wikipedia.org/wiki/Training"
"443","articles/t443/raw_809.txt","articles/t443/clean_809.txt","Unschooling","https://en.wikipedia.org/wiki/Unschooling"
"443","articles/t443/raw_805.txt","articles/t443/clean_805.txt","Workers' Educational Association","https://en.wikipedia.org/wiki/Workers'_Educational_Association"
"443","articles/t443/raw_815.txt","articles/t443/clean_815.txt","Apprenticeship","https://en.wikipedia.org/wiki/Apprenticeship"
"443","articles/t443/raw_738.txt","articles/t443/clean_738.txt","Adult","https://en.wikipedia.org/wiki/Adult"
"443","articles/t443/raw_802.txt","articles/t443/clean_802.txt","Training and development","https://en.wikipedia.org/wiki/Training_and_development"
"443","articles/t443/raw_807.txt","articles/t443/clean_807.txt","Life skills","https://en.wikipedia.org/wiki/Life_skills"
"443","articles/t443/raw_650.txt","articles/t443/clean_650.txt","Compulsory education","https://en.wikipedia.org/wiki/Compulsory_education"
"443","articles/t443/raw_804.txt","articles/t443/clean_804.txt","Further education","https://en.wikipedia.org/wiki/Further_education"
"443","articles/t443/raw_739.txt","articles/t443/clean_739.txt","Maturity (psychological)","https://en.wikipedia.org/wiki/Maturity_(psychological)"
"443","articles/t443/raw_812.txt","articles/t443/clean_812.txt","School","https://en.wikipedia.org/wiki/School"
"443","articles/t443/raw_742.txt","articles/t443/clean_742.txt","Primary School Leaving Examination","https://en.wikipedia.org/wiki/Primary_School_Leaving_Examination"
"443","articles/t443/raw_658.txt","articles/t443/clean_658.txt","Democratic education","https://en.wikipedia.org/wiki/Democratic_education"
"443","articles/t443/raw_655.txt","articles/t443/clean_655.txt","Dropping out","https://en.wikipedia.org/wiki/Dropping_out"
"443","articles/t443/raw_734.txt","articles/t443/clean_734.txt","Secondary education","https://en.wikipedia.org/wiki/Secondary_education"
"443","articles/t443/raw_661.txt","articles/t443/clean_661.txt","Taking Children Seriously","https://en.wikipedia.org/wiki/Taking_Children_Seriously"
"443","articles/t443/raw_660.txt","articles/t443/clean_660.txt","Montessori education","https://en.wikipedia.org/wiki/Montessori_education"
"443","articles/t443/raw_801.txt","articles/t443/clean_801.txt","Education in England","https://en.wikipedia.org/wiki/Education_in_England"
"443","articles/t443/raw_656.txt","articles/t443/clean_656.txt","High school dropouts in the United States","https://en.wikipedia.org/wiki/High_school_dropouts_in_the_United_States"
"443","articles/t443/raw_737.txt","articles/t443/clean_737.txt","Truancy","https://en.wikipedia.org/wiki/Truancy"
"443","articles/t443/raw_817.txt","articles/t443/clean_817.txt","Academia","https://en.wikipedia.org/wiki/Academia"
"443","articles/t443/raw_733.txt","articles/t443/clean_733.txt","Elementary Education Act 1870","https://en.wikipedia.org/wiki/Elementary_Education_Act_1870"
"443","articles/t443/raw_736.txt","articles/t443/clean_736.txt","Matriculation","https://en.wikipedia.org/wiki/Matriculation"
"443","articles/t443/raw_657.txt","articles/t443/clean_657.txt","Anti-schooling activism","https://en.wikipedia.org/wiki/Anti-schooling_activism"
"443","articles/t443/raw_808.txt","articles/t443/clean_808.txt","Alternative school","https://en.wikipedia.org/wiki/Alternative_school"
"443","articles/t443/raw_760.txt","articles/t443/clean_760.txt","High school","https://en.wikipedia.org/wiki/High_school"
"443","articles/t443/raw_759.txt","articles/t443/clean_759.txt","Legal working age","https://en.wikipedia.org/wiki/Legal_working_age"
"443","articles/t443/raw_654.txt","articles/t443/clean_654.txt","National Education Association","https://en.wikipedia.org/wiki/National_Education_Association"
"443","articles/t443/raw_651.txt","articles/t443/clean_651.txt","Education in Israel","https://en.wikipedia.org/wiki/Education_in_Israel"
"443","articles/t443/raw_803.txt","articles/t443/clean_803.txt","Vocational education","https://en.wikipedia.org/wiki/Vocational_education"
"443","articles/t443/raw_740.txt","articles/t443/clean_740.txt","Voting age","https://en.wikipedia.org/wiki/Voting_age"
"443","articles/t443/raw_811.txt","articles/t443/clean_811.txt","Vocational school","https://en.wikipedia.org/wiki/Vocational_school"
